city,datetime,timezone,discharge,gauge_lvl
Mount Vernon,2020-02-04 23:30,PST,29000,19.57
Mount Vernon,2020-02-04 23:45,PST,29000,19.58
Mount Vernon,2020-02-05 00:00,PST,29100,19.6
Mount Vernon,2020-02-05 00:15,PST,28900,19.56
Mount Vernon,2020-02-05 00:30,PST,29000,19.57
Mount Vernon,2020-02-05 00:45,PST,29000,19.57
Mount Vernon,2020-02-05 01:00,PST,29000,19.57
Mount Vernon,2020-02-05 01:15,PST,29000,19.57
Mount Vernon,2020-02-05 01:30,PST,28900,19.56
Mount Vernon,2020-02-05 01:45,PST,28900,19.54
Mount Vernon,2020-02-05 02:00,PST,28800,19.53
Mount Vernon,2020-02-05 02:15,PST,28800,19.52
Mount Vernon,2020-02-05 02:30,PST,28800,19.51
Mount Vernon,2020-02-05 02:45,PST,28800,19.52
Mount Vernon,2020-02-05 03:00,PST,28800,19.51
Mount Vernon,2020-02-05 03:15,PST,28800,19.52
Mount Vernon,2020-02-05 03:30,PST,28700,19.49
Mount Vernon,2020-02-05 03:45,PST,28700,19.49
Mount Vernon,2020-02-05 04:00,PST,28700,19.48
Mount Vernon,2020-02-05 04:15,PST,28600,19.47
Mount Vernon,2020-02-05 04:30,PST,28600,19.47
Mount Vernon,2020-02-05 04:45,PST,28600,19.47
Mount Vernon,2020-02-05 05:00,PST,28500,19.44
Mount Vernon,2020-02-05 05:15,PST,28500,19.44
Mount Vernon,2020-02-05 05:30,PST,28500,19.43
Mount Vernon,2020-02-05 05:45,PST,28500,19.44
Mount Vernon,2020-02-05 06:00,PST,28500,19.43
Mount Vernon,2020-02-05 06:15,PST,28500,19.42
Mount Vernon,2020-02-05 06:30,PST,28400,19.4
Mount Vernon,2020-02-05 06:45,PST,28400,19.41
Mount Vernon,2020-02-05 07:00,PST,28400,19.39
Mount Vernon,2020-02-05 07:15,PST,28300,19.38
Mount Vernon,2020-02-05 07:30,PST,28300,19.38
Mount Vernon,2020-02-05 07:45,PST,28300,19.36
Mount Vernon,2020-02-05 08:00,PST,28300,19.36
Mount Vernon,2020-02-05 08:15,PST,28200,19.34
Mount Vernon,2020-02-05 08:30,PST,28200,19.35
Mount Vernon,2020-02-05 08:45,PST,28200,19.33
Mount Vernon,2020-02-05 09:00,PST,28200,19.34
Mount Vernon,2020-02-05 09:15,PST,28100,19.31
Mount Vernon,2020-02-05 09:30,PST,28100,19.32
Mount Vernon,2020-02-05 09:45,PST,28100,19.31
Mount Vernon,2020-02-05 10:00,PST,28100,19.29
Mount Vernon,2020-02-05 10:15,PST,28000,19.28
Mount Vernon,2020-02-05 10:30,PST,28100,19.3
Mount Vernon,2020-02-05 10:45,PST,28100,19.3
Mount Vernon,2020-02-05 11:00,PST,28000,19.27
Mount Vernon,2020-02-05 11:15,PST,28100,19.29
Mount Vernon,2020-02-05 11:30,PST,28100,19.3
Mount Vernon,2020-02-05 11:45,PST,28000,19.28
Mount Vernon,2020-02-05 12:00,PST,28000,19.28
Mount Vernon,2020-02-05 12:15,PST,27900,19.25
Mount Vernon,2020-02-05 12:30,PST,28000,19.27
Mount Vernon,2020-02-05 12:45,PST,28000,19.26
Mount Vernon,2020-02-05 13:00,PST,28000,19.28
Mount Vernon,2020-02-05 13:15,PST,28000,19.26
Mount Vernon,2020-02-05 13:30,PST,28000,19.28
Mount Vernon,2020-02-05 13:45,PST,27900,19.25
Mount Vernon,2020-02-05 14:00,PST,27900,19.25
Mount Vernon,2020-02-05 14:15,PST,28000,19.26
Mount Vernon,2020-02-05 14:30,PST,27900,19.24
Mount Vernon,2020-02-05 14:45,PST,27800,19.22
Mount Vernon,2020-02-05 15:00,PST,27900,19.24
Mount Vernon,2020-02-05 15:15,PST,27900,19.25
Mount Vernon,2020-02-05 15:30,PST,27900,19.25
Mount Vernon,2020-02-05 15:45,PST,27900,19.24
Mount Vernon,2020-02-05 16:00,PST,28000,19.26
Mount Vernon,2020-02-05 16:15,PST,27900,19.25
Mount Vernon,2020-02-05 16:30,PST,28000,19.26
Mount Vernon,2020-02-05 16:45,PST,28000,19.27
Mount Vernon,2020-02-05 17:00,PST,28000,19.26
Mount Vernon,2020-02-05 17:15,PST,28000,19.26
Mount Vernon,2020-02-05 17:30,PST,27900,19.25
Mount Vernon,2020-02-05 17:45,PST,28000,19.27
Mount Vernon,2020-02-05 18:00,PST,28000,19.26
Mount Vernon,2020-02-05 18:15,PST,28000,19.27
Mount Vernon,2020-02-05 18:30,PST,28000,19.27
Mount Vernon,2020-02-05 18:45,PST,28000,19.28
Mount Vernon,2020-02-05 19:00,PST,28000,19.27
Mount Vernon,2020-02-05 19:15,PST,28000,19.26
Mount Vernon,2020-02-05 19:30,PST,28000,19.28
Mount Vernon,2020-02-05 19:45,PST,28000,19.28
Mount Vernon,2020-02-05 20:00,PST,28100,19.3
Mount Vernon,2020-02-05 20:15,PST,28100,19.3
Mount Vernon,2020-02-05 20:30,PST,28100,19.31
Mount Vernon,2020-02-05 20:45,PST,28200,19.33
Mount Vernon,2020-02-05 21:00,PST,28100,19.32
Mount Vernon,2020-02-05 21:15,PST,28200,19.33
Mount Vernon,2020-02-05 21:30,PST,28300,19.36
Mount Vernon,2020-02-05 21:45,PST,28200,19.35
Mount Vernon,2020-02-05 22:00,PST,28300,19.36
Mount Vernon,2020-02-05 22:15,PST,28400,19.39
Mount Vernon,2020-02-05 22:30,PST,28300,19.38
Mount Vernon,2020-02-05 22:45,PST,28400,19.39
Mount Vernon,2020-02-05 23:00,PST,28500,19.44
Mount Vernon,2020-02-05 23:15,PST,28500,19.43
Mount Vernon,2020-02-05 23:30,PST,28500,19.43
Mount Vernon,2020-02-05 23:45,PST,28600,19.45
Mount Vernon,2020-02-06 00:00,PST,28600,19.47
Mount Vernon,2020-02-06 00:15,PST,28600,19.47
Mount Vernon,2020-02-06 00:30,PST,28700,19.48
Mount Vernon,2020-02-06 00:45,PST,28700,19.5
Mount Vernon,2020-02-06 01:00,PST,28800,19.53
Mount Vernon,2020-02-06 01:15,PST,28900,19.55
Mount Vernon,2020-02-06 01:30,PST,28900,19.54
Mount Vernon,2020-02-06 01:45,PST,29000,19.58
Mount Vernon,2020-02-06 02:00,PST,29000,19.59
Mount Vernon,2020-02-06 02:15,PST,29100,19.6
Mount Vernon,2020-02-06 02:30,PST,29200,19.63
Mount Vernon,2020-02-06 02:45,PST,29200,19.65
Mount Vernon,2020-02-06 03:00,PST,29300,19.68
Mount Vernon,2020-02-06 03:15,PST,29300,19.68
Mount Vernon,2020-02-06 03:30,PST,29400,19.7
Mount Vernon,2020-02-06 03:45,PST,29500,19.72
Mount Vernon,2020-02-06 04:00,PST,29500,19.73
Mount Vernon,2020-02-06 04:15,PST,29600,19.75
Mount Vernon,2020-02-06 04:30,PST,29700,19.79
Mount Vernon,2020-02-06 04:45,PST,29700,19.8
Mount Vernon,2020-02-06 05:00,PST,29800,19.82
Mount Vernon,2020-02-06 05:15,PST,29800,19.83
Mount Vernon,2020-02-06 05:30,PST,29900,19.86
Mount Vernon,2020-02-06 05:45,PST,30000,19.88
Mount Vernon,2020-02-06 06:00,PST,30000,19.88
Mount Vernon,2020-02-06 06:15,PST,30000,19.89
Mount Vernon,2020-02-06 06:30,PST,30100,19.92
Mount Vernon,2020-02-06 06:45,PST,30200,19.94
Mount Vernon,2020-02-06 07:00,PST,30300,19.97
Mount Vernon,2020-02-06 07:15,PST,30300,19.96
Mount Vernon,2020-02-06 07:30,PST,30300,19.98
Mount Vernon,2020-02-06 07:45,PST,30300,19.98
Mount Vernon,2020-02-06 08:00,PST,30400,20.0
Mount Vernon,2020-02-06 08:15,PST,30500,20.02
Mount Vernon,2020-02-06 08:30,PST,30500,20.03
Mount Vernon,2020-02-06 08:45,PST,30500,20.02
Mount Vernon,2020-02-06 09:00,PST,30500,20.04
Mount Vernon,2020-02-06 09:15,PST,30600,20.05
Mount Vernon,2020-02-06 09:30,PST,30500,20.04
Mount Vernon,2020-02-06 09:45,PST,30700,20.08
Mount Vernon,2020-02-06 10:00,PST,30800,20.1
Mount Vernon,2020-02-06 10:15,PST,30800,20.1
Mount Vernon,2020-02-06 10:30,PST,30700,20.09
Mount Vernon,2020-02-06 10:45,PST,30800,20.11
Mount Vernon,2020-02-06 11:00,PST,30700,20.09
Mount Vernon,2020-02-06 11:15,PST,30900,20.13
Mount Vernon,2020-02-06 11:30,PST,30800,20.12
Mount Vernon,2020-02-06 11:45,PST,30800,20.12
Mount Vernon,2020-02-06 12:00,PST,30900,20.14
Mount Vernon,2020-02-06 12:15,PST,30900,20.15
Mount Vernon,2020-02-06 12:30,PST,30900,20.15
Mount Vernon,2020-02-06 12:45,PST,31000,20.16
Mount Vernon,2020-02-06 13:00,PST,31000,20.16
Mount Vernon,2020-02-06 13:15,PST,30900,20.15
Mount Vernon,2020-02-06 13:30,PST,31000,20.18
Mount Vernon,2020-02-06 13:45,PST,31100,20.19
Mount Vernon,2020-02-06 14:00,PST,31100,20.2
Mount Vernon,2020-02-06 14:15,PST,31100,20.19
Mount Vernon,2020-02-06 14:30,PST,31100,20.21
Mount Vernon,2020-02-06 14:45,PST,31100,20.21
Mount Vernon,2020-02-06 15:00,PST,31100,20.19
Mount Vernon,2020-02-06 15:15,PST,31200,20.22
Mount Vernon,2020-02-06 15:30,PST,31200,20.22
Mount Vernon,2020-02-06 15:45,PST,31200,20.23
Mount Vernon,2020-02-06 16:00,PST,31200,20.24
Mount Vernon,2020-02-06 16:15,PST,31200,20.22
Mount Vernon,2020-02-06 16:30,PST,31200,20.22
Mount Vernon,2020-02-06 16:45,PST,31200,20.24
Mount Vernon,2020-02-06 17:00,PST,31200,20.24
Mount Vernon,2020-02-06 17:15,PST,31200,20.23
Mount Vernon,2020-02-06 17:30,PST,31200,20.24
Mount Vernon,2020-02-06 17:45,PST,31200,20.24
Mount Vernon,2020-02-06 18:00,PST,31300,20.25
Mount Vernon,2020-02-06 18:15,PST,31200,20.24
Mount Vernon,2020-02-06 18:30,PST,31200,20.24
Mount Vernon,2020-02-06 18:45,PST,31200,20.23
Mount Vernon,2020-02-06 19:00,PST,31200,20.22
Mount Vernon,2020-02-06 19:15,PST,31100,20.21
Mount Vernon,2020-02-06 19:30,PST,31200,20.22
Mount Vernon,2020-02-06 19:45,PST,31200,20.23
Mount Vernon,2020-02-06 20:00,PST,31200,20.23
Mount Vernon,2020-02-06 20:15,PST,31100,20.2
Mount Vernon,2020-02-06 20:30,PST,31200,20.22
Mount Vernon,2020-02-06 20:45,PST,31100,20.21
Mount Vernon,2020-02-06 21:00,PST,31100,20.2
Mount Vernon,2020-02-06 21:15,PST,31100,20.2
Mount Vernon,2020-02-06 21:30,PST,31100,20.2
Mount Vernon,2020-02-06 21:45,PST,31100,20.19
Mount Vernon,2020-02-06 22:00,PST,31100,20.2
Mount Vernon,2020-02-06 22:15,PST,31100,20.2
Mount Vernon,2020-02-06 22:30,PST,31100,20.21
Mount Vernon,2020-02-06 22:45,PST,31100,20.2
Mount Vernon,2020-02-06 23:00,PST,31200,20.22
Mount Vernon,2020-02-06 23:15,PST,31100,20.21
Mount Vernon,2020-02-06 23:30,PST,31200,20.23
Mount Vernon,2020-02-06 23:45,PST,31200,20.22
Mount Vernon,2020-02-07 00:00,PST,31200,20.23
Mount Vernon,2020-02-07 00:15,PST,31200,20.22
Mount Vernon,2020-02-07 00:30,PST,31300,20.25
Mount Vernon,2020-02-07 00:45,PST,31200,20.24
Mount Vernon,2020-02-07 01:00,PST,31200,20.23
Mount Vernon,2020-02-07 01:15,PST,31200,20.23
Mount Vernon,2020-02-07 01:30,PST,31200,20.24
Mount Vernon,2020-02-07 01:45,PST,31300,20.27
Mount Vernon,2020-02-07 02:00,PST,31400,20.3
Mount Vernon,2020-02-07 02:15,PST,31400,20.28
Mount Vernon,2020-02-07 02:30,PST,31400,20.29
Mount Vernon,2020-02-07 02:45,PST,31400,20.3
Mount Vernon,2020-02-07 03:00,PST,31500,20.31
Mount Vernon,2020-02-07 03:15,PST,31500,20.32
Mount Vernon,2020-02-07 03:30,PST,31500,20.32
Mount Vernon,2020-02-07 03:45,PST,31600,20.34
Mount Vernon,2020-02-07 04:00,PST,31600,20.34
Mount Vernon,2020-02-07 04:15,PST,31500,20.32
Mount Vernon,2020-02-07 04:30,PST,31600,20.35
Mount Vernon,2020-02-07 04:45,PST,31600,20.35
Mount Vernon,2020-02-07 05:00,PST,31700,20.38
Mount Vernon,2020-02-07 05:15,PST,31800,20.39
Mount Vernon,2020-02-07 05:30,PST,31800,20.39
Mount Vernon,2020-02-07 05:45,PST,31700,20.38
Mount Vernon,2020-02-07 06:00,PST,31700,20.38
Mount Vernon,2020-02-07 06:15,PST,31900,20.42
Mount Vernon,2020-02-07 06:30,PST,31800,20.41
Mount Vernon,2020-02-07 06:45,PST,31900,20.43
Mount Vernon,2020-02-07 07:00,PST,31900,20.42
Mount Vernon,2020-02-07 07:15,PST,31900,20.44
Mount Vernon,2020-02-07 07:30,PST,32000,20.45
Mount Vernon,2020-02-07 07:45,PST,32000,20.45
Mount Vernon,2020-02-07 08:00,PST,32000,20.45
Mount Vernon,2020-02-07 08:15,PST,32000,20.46
Mount Vernon,2020-02-07 08:30,PST,32000,20.47
Mount Vernon,2020-02-07 08:45,PST,32000,20.47
Mount Vernon,2020-02-07 09:00,PST,32000,20.47
Mount Vernon,2020-02-07 09:15,PST,32100,20.48
Mount Vernon,2020-02-07 09:30,PST,32100,20.49
Mount Vernon,2020-02-07 09:45,PST,32100,20.48
Mount Vernon,2020-02-07 10:00,PST,32100,20.5
Mount Vernon,2020-02-07 10:15,PST,32100,20.48
Mount Vernon,2020-02-07 10:30,PST,32100,20.48
Mount Vernon,2020-02-07 10:45,PST,32100,20.49
Mount Vernon,2020-02-07 11:00,PST,32100,20.49
Mount Vernon,2020-02-07 11:15,PST,32100,20.49
Mount Vernon,2020-02-07 11:30,PST,32100,20.5
Mount Vernon,2020-02-07 11:45,PST,32100,20.49
Mount Vernon,2020-02-07 12:00,PST,32100,20.49
Mount Vernon,2020-02-07 12:15,PST,32100,20.5
Mount Vernon,2020-02-07 12:30,PST,32100,20.49
Mount Vernon,2020-02-07 12:45,PST,32100,20.49
Mount Vernon,2020-02-07 13:00,PST,32100,20.49
Mount Vernon,2020-02-07 13:15,PST,32100,20.48
Mount Vernon,2020-02-07 13:30,PST,32100,20.5
Mount Vernon,2020-02-07 13:45,PST,32100,20.5
Mount Vernon,2020-02-07 14:00,PST,32100,20.48
Mount Vernon,2020-02-07 14:15,PST,32100,20.49
Mount Vernon,2020-02-07 14:30,PST,32200,20.51
Mount Vernon,2020-02-07 14:45,PST,32100,20.5
Mount Vernon,2020-02-07 15:00,PST,32100,20.49
Mount Vernon,2020-02-07 15:15,PST,32100,20.49
Mount Vernon,2020-02-07 15:30,PST,32100,20.5
Mount Vernon,2020-02-07 15:45,PST,32000,20.45
Mount Vernon,2020-02-07 16:00,PST,32100,20.49
Mount Vernon,2020-02-07 16:15,PST,32100,20.5
Mount Vernon,2020-02-07 16:30,PST,32100,20.48
Mount Vernon,2020-02-07 16:45,PST,32000,20.45
Mount Vernon,2020-02-07 17:00,PST,32100,20.48
Mount Vernon,2020-02-07 17:15,PST,32100,20.49
Mount Vernon,2020-02-07 17:30,PST,32100,20.48
Mount Vernon,2020-02-07 17:45,PST,32000,20.47
Mount Vernon,2020-02-07 18:00,PST,32100,20.49
Mount Vernon,2020-02-07 18:15,PST,32000,20.46
Mount Vernon,2020-02-07 18:30,PST,32000,20.46
Mount Vernon,2020-02-07 18:45,PST,32000,20.47
Mount Vernon,2020-02-07 19:00,PST,32100,20.49
Mount Vernon,2020-02-07 19:15,PST,32100,20.49
Mount Vernon,2020-02-07 19:30,PST,32100,20.49
Mount Vernon,2020-02-07 19:45,PST,32200,20.52
Mount Vernon,2020-02-07 20:00,PST,32300,20.56
Mount Vernon,2020-02-07 20:15,PST,32400,20.57
Mount Vernon,2020-02-07 20:30,PST,32500,20.59
Mount Vernon,2020-02-07 20:45,PST,32600,20.62
Mount Vernon,2020-02-07 21:00,PST,32600,20.63
Mount Vernon,2020-02-07 21:15,PST,32700,20.65
Mount Vernon,2020-02-07 21:30,PST,32800,20.7
Mount Vernon,2020-02-07 21:45,PST,32900,20.72
Mount Vernon,2020-02-07 22:00,PST,33100,20.76
Mount Vernon,2020-02-07 22:15,PST,33200,20.79
Mount Vernon,2020-02-07 22:30,PST,33200,20.79
Mount Vernon,2020-02-07 22:45,PST,33300,20.82
Mount Vernon,2020-02-07 23:00,PST,33400,20.85
Mount Vernon,2020-02-07 23:15,PST,33500,20.89
Mount Vernon,2020-02-07 23:30,PST,33500,20.89
Mount Vernon,2020-02-07 23:45,PST,33400,20.87
Mount Vernon,2020-02-08 00:00,PST,33600,20.9
Mount Vernon,2020-02-08 00:15,PST,33700,20.93
Mount Vernon,2020-02-08 00:30,PST,33700,20.95
Mount Vernon,2020-02-08 00:45,PST,33800,20.96
Mount Vernon,2020-02-08 01:00,PST,33800,20.98
Mount Vernon,2020-02-08 01:15,PST,33900,21.0
Mount Vernon,2020-02-08 01:30,PST,34000,21.03
Mount Vernon,2020-02-08 01:45,PST,34100,21.04
Mount Vernon,2020-02-08 02:00,PST,34000,21.02
Mount Vernon,2020-02-08 02:15,PST,34100,21.05
Mount Vernon,2020-02-08 02:30,PST,34200,21.08
Mount Vernon,2020-02-08 02:45,PST,34200,21.08
Mount Vernon,2020-02-08 03:00,PST,34300,21.12
Mount Vernon,2020-02-08 03:15,PST,34400,21.13
Mount Vernon,2020-02-08 03:30,PST,34400,21.14
Mount Vernon,2020-02-08 03:45,PST,34400,21.14
Mount Vernon,2020-02-08 04:00,PST,34400,21.14
Mount Vernon,2020-02-08 04:15,PST,34500,21.16
Mount Vernon,2020-02-08 04:30,PST,34600,21.18
Mount Vernon,2020-02-08 04:45,PST,34600,21.19
Mount Vernon,2020-02-08 05:00,PST,34700,21.22
Mount Vernon,2020-02-08 05:15,PST,34700,21.22
Mount Vernon,2020-02-08 05:30,PST,34700,21.21
Mount Vernon,2020-02-08 05:45,PST,34800,21.23
Mount Vernon,2020-02-08 06:00,PST,34700,21.22
Mount Vernon,2020-02-08 06:15,PST,34700,21.22
Mount Vernon,2020-02-08 06:30,PST,34700,21.21
Mount Vernon,2020-02-08 06:45,PST,34700,21.21
Mount Vernon,2020-02-08 07:00,PST,34800,21.23
Mount Vernon,2020-02-08 07:15,PST,34600,21.2
Mount Vernon,2020-02-08 07:30,PST,34600,21.2
Mount Vernon,2020-02-08 07:45,PST,34600,21.19
Mount Vernon,2020-02-08 08:00,PST,34500,21.17
Mount Vernon,2020-02-08 08:15,PST,34500,21.16
Mount Vernon,2020-02-08 08:30,PST,34500,21.15
Mount Vernon,2020-02-08 08:45,PST,34500,21.15
Mount Vernon,2020-02-08 09:00,PST,34400,21.14
Mount Vernon,2020-02-08 09:15,PST,34300,21.11
Mount Vernon,2020-02-08 09:30,PST,34300,21.1
Mount Vernon,2020-02-08 09:45,PST,34200,21.08
Mount Vernon,2020-02-08 10:00,PST,34100,21.05
Mount Vernon,2020-02-08 10:15,PST,34100,21.04
Mount Vernon,2020-02-08 10:30,PST,34000,21.02
Mount Vernon,2020-02-08 10:45,PST,33900,21.0
Mount Vernon,2020-02-08 11:00,PST,33900,21.0
Mount Vernon,2020-02-08 11:15,PST,33800,20.98
Mount Vernon,2020-02-08 11:30,PST,33900,20.99
Mount Vernon,2020-02-08 11:45,PST,33800,20.97
Mount Vernon,2020-02-08 12:00,PST,33700,20.93
Mount Vernon,2020-02-08 12:15,PST,33700,20.95
Mount Vernon,2020-02-08 12:30,PST,33700,20.94
Mount Vernon,2020-02-08 12:45,PST,33600,20.92
Mount Vernon,2020-02-08 13:00,PST,33500,20.89
Mount Vernon,2020-02-08 13:15,PST,33500,20.88
Mount Vernon,2020-02-08 13:30,PST,33400,20.86
Mount Vernon,2020-02-08 13:45,PST,33400,20.87
Mount Vernon,2020-02-08 14:00,PST,33400,20.86
Mount Vernon,2020-02-08 14:15,PST,33300,20.83
Mount Vernon,2020-02-08 14:30,PST,33300,20.82
Mount Vernon,2020-02-08 14:45,PST,33200,20.81
Mount Vernon,2020-02-08 15:00,PST,33200,20.8
Mount Vernon,2020-02-08 15:15,PST,33100,20.77
Mount Vernon,2020-02-08 15:30,PST,33000,20.75
Mount Vernon,2020-02-08 15:45,PST,33000,20.75
Mount Vernon,2020-02-08 16:00,PST,32900,20.72
Mount Vernon,2020-02-08 16:15,PST,32900,20.71
Mount Vernon,2020-02-08 16:30,PST,32900,20.71
Mount Vernon,2020-02-08 16:45,PST,32800,20.68
Mount Vernon,2020-02-08 17:00,PST,32700,20.66
Mount Vernon,2020-02-08 17:15,PST,32700,20.66
Mount Vernon,2020-02-08 17:30,PST,32600,20.63
Mount Vernon,2020-02-08 17:45,PST,32500,20.61
Mount Vernon,2020-02-08 18:00,PST,32500,20.6
Mount Vernon,2020-02-08 18:15,PST,32400,20.57
Mount Vernon,2020-02-08 18:30,PST,32400,20.57
Mount Vernon,2020-02-08 18:45,PST,32300,20.55
Mount Vernon,2020-02-08 19:00,PST,32200,20.52
Mount Vernon,2020-02-08 19:15,PST,32100,20.5
Mount Vernon,2020-02-08 19:30,PST,32000,20.47
Mount Vernon,2020-02-08 19:45,PST,32000,20.45
Mount Vernon,2020-02-08 20:00,PST,31900,20.43
Mount Vernon,2020-02-08 20:15,PST,31800,20.4
Mount Vernon,2020-02-08 20:30,PST,31800,20.39
Mount Vernon,2020-02-08 20:45,PST,31600,20.36
Mount Vernon,2020-02-08 21:00,PST,31600,20.35
Mount Vernon,2020-02-08 21:15,PST,31500,20.31
Mount Vernon,2020-02-08 21:30,PST,31500,20.31
Mount Vernon,2020-02-08 21:45,PST,31300,20.27
Mount Vernon,2020-02-08 22:00,PST,31300,20.25
Mount Vernon,2020-02-08 22:15,PST,31100,20.21
Mount Vernon,2020-02-08 22:30,PST,31100,20.21
Mount Vernon,2020-02-08 22:45,PST,31100,20.19
Mount Vernon,2020-02-08 23:00,PST,31000,20.16
Mount Vernon,2020-02-08 23:15,PST,30900,20.13
Mount Vernon,2020-02-08 23:30,PST,30800,20.1
Mount Vernon,2020-02-08 23:45,PST,30700,20.09
Mount Vernon,2020-02-09 00:00,PST,30600,20.06
Mount Vernon,2020-02-09 00:15,PST,30500,20.04
Mount Vernon,2020-02-09 00:30,PST,30500,20.02
Mount Vernon,2020-02-09 00:45,PST,30400,20.0
Mount Vernon,2020-02-09 01:00,PST,30300,19.97
Mount Vernon,2020-02-09 01:15,PST,30300,19.96
Mount Vernon,2020-02-09 01:30,PST,30200,19.94
Mount Vernon,2020-02-09 01:45,PST,30100,19.91
Mount Vernon,2020-02-09 02:00,PST,30000,19.87
Mount Vernon,2020-02-09 02:15,PST,30000,19.87
Mount Vernon,2020-02-09 02:30,PST,29900,19.86
Mount Vernon,2020-02-09 02:45,PST,29800,19.82
Mount Vernon,2020-02-09 03:00,PST,29800,19.82
Mount Vernon,2020-02-09 03:15,PST,29700,19.79
Mount Vernon,2020-02-09 03:30,PST,29600,19.76
Mount Vernon,2020-02-09 03:45,PST,29600,19.75
Mount Vernon,2020-02-09 04:00,PST,29500,19.72
Mount Vernon,2020-02-09 04:15,PST,29500,19.72
Mount Vernon,2020-02-09 04:30,PST,29400,19.7
Mount Vernon,2020-02-09 04:45,PST,29300,19.67
Mount Vernon,2020-02-09 05:00,PST,29200,19.65
Mount Vernon,2020-02-09 05:15,PST,29200,19.64
Mount Vernon,2020-02-09 05:30,PST,29100,19.62
Mount Vernon,2020-02-09 05:45,PST,29100,19.6
Mount Vernon,2020-02-09 06:00,PST,29000,19.59
Mount Vernon,2020-02-09 06:15,PST,28900,19.56
Mount Vernon,2020-02-09 06:30,PST,28900,19.55
Mount Vernon,2020-02-09 06:45,PST,28800,19.53
Mount Vernon,2020-02-09 07:00,PST,28800,19.52
Mount Vernon,2020-02-09 07:15,PST,28700,19.49
Mount Vernon,2020-02-09 07:30,PST,28600,19.46
Mount Vernon,2020-02-09 07:45,PST,28500,19.44
Mount Vernon,2020-02-09 08:00,PST,28500,19.44
Mount Vernon,2020-02-09 08:15,PST,28400,19.4
Mount Vernon,2020-02-09 08:30,PST,28400,19.4
Mount Vernon,2020-02-09 08:45,PST,28300,19.38
Mount Vernon,2020-02-09 09:00,PST,28300,19.36
Mount Vernon,2020-02-09 09:15,PST,28200,19.34
Mount Vernon,2020-02-09 09:30,PST,28100,19.32
Mount Vernon,2020-02-09 09:45,PST,28100,19.3
Mount Vernon,2020-02-09 10:00,PST,28100,19.29
Mount Vernon,2020-02-09 10:15,PST,27900,19.25
Mount Vernon,2020-02-09 10:30,PST,27800,19.22
Mount Vernon,2020-02-09 10:45,PST,27800,19.22
Mount Vernon,2020-02-09 11:00,PST,27700,19.18
Mount Vernon,2020-02-09 11:15,PST,27700,19.17
Mount Vernon,2020-02-09 11:30,PST,27600,19.16
Mount Vernon,2020-02-09 11:45,PST,27600,19.14
Mount Vernon,2020-02-09 12:00,PST,27500,19.11
Mount Vernon,2020-02-09 12:15,PST,27400,19.1
Mount Vernon,2020-02-09 12:30,PST,27400,19.08
Mount Vernon,2020-02-09 12:45,PST,27400,19.08
Mount Vernon,2020-02-09 13:00,PST,27300,19.05
Mount Vernon,2020-02-09 13:15,PST,27200,19.04
Mount Vernon,2020-02-09 13:30,PST,27100,19.01
Mount Vernon,2020-02-09 13:45,PST,27100,19.0
Mount Vernon,2020-02-09 14:00,PST,27100,18.98
Mount Vernon,2020-02-09 14:15,PST,27000,18.96
Mount Vernon,2020-02-09 14:30,PST,27000,18.95
Mount Vernon,2020-02-09 14:45,PST,26900,18.94
Mount Vernon,2020-02-09 15:00,PST,26800,18.91
Mount Vernon,2020-02-09 15:15,PST,26800,18.9
Mount Vernon,2020-02-09 15:30,PST,26700,18.88
Mount Vernon,2020-02-09 15:45,PST,26700,18.87
Mount Vernon,2020-02-09 16:00,PST,26600,18.85
Mount Vernon,2020-02-09 16:15,PST,26600,18.85
Mount Vernon,2020-02-09 16:30,PST,26600,18.85
Mount Vernon,2020-02-09 16:45,PST,26500,18.81
Mount Vernon,2020-02-09 17:00,PST,26500,18.81
Mount Vernon,2020-02-09 17:15,PST,26400,18.78
Mount Vernon,2020-02-09 17:30,PST,26400,18.77
Mount Vernon,2020-02-09 17:45,PST,26400,18.76
Mount Vernon,2020-02-09 18:00,PST,26300,18.75
Mount Vernon,2020-02-09 18:15,PST,26300,18.75
Mount Vernon,2020-02-09 18:30,PST,26200,18.72
Mount Vernon,2020-02-09 18:45,PST,26200,18.71
Mount Vernon,2020-02-09 19:00,PST,26200,18.7
Mount Vernon,2020-02-09 19:15,PST,26100,18.69
Mount Vernon,2020-02-09 19:30,PST,26100,18.68
Mount Vernon,2020-02-09 19:45,PST,26000,18.66
Mount Vernon,2020-02-09 20:00,PST,25900,18.63
Mount Vernon,2020-02-09 20:15,PST,25900,18.63
Mount Vernon,2020-02-09 20:30,PST,25900,18.62
Mount Vernon,2020-02-09 20:45,PST,25900,18.6
Mount Vernon,2020-02-09 21:00,PST,25800,18.59
Mount Vernon,2020-02-09 21:15,PST,25700,18.56
Mount Vernon,2020-02-09 21:30,PST,25700,18.56
Mount Vernon,2020-02-09 21:45,PST,25700,18.56
Mount Vernon,2020-02-09 22:00,PST,25700,18.54
Mount Vernon,2020-02-09 22:15,PST,25600,18.52
Mount Vernon,2020-02-09 22:30,PST,25600,18.51
Mount Vernon,2020-02-09 22:45,PST,25500,18.5
Mount Vernon,2020-02-09 23:00,PST,25500,18.48
Mount Vernon,2020-02-09 23:15,PST,25500,18.48
Mount Vernon,2020-02-09 23:30,PST,25500,18.47
Mount Vernon,2020-02-09 23:45,PST,25500,18.47
