city,datetime,timezone,discharge,gauge_lvl
Concrete,2020-02-03 21:50,PST,29100,21.7
Concrete,2020-02-03 21:55,PST,29100,21.7
Concrete,2020-02-03 22:00,PST,28700,21.61
Concrete,2020-02-03 22:05,PST,29000,21.67
Concrete,2020-02-03 22:10,PST,29000,21.68
Concrete,2020-02-03 22:15,PST,28700,21.62
Concrete,2020-02-03 22:20,PST,29300,21.73
Concrete,2020-02-03 22:25,PST,29800,21.82
Concrete,2020-02-03 22:30,PST,28500,21.58
Concrete,2020-02-03 22:35,PST,29000,21.67
Concrete,2020-02-03 22:40,PST,28500,21.58
Concrete,2020-02-03 22:45,PST,28800,21.64
Concrete,2020-02-03 22:50,PST,28700,21.62
Concrete,2020-02-03 22:55,PST,28900,21.66
Concrete,2020-02-03 23:00,PST,28700,21.62
Concrete,2020-02-03 23:05,PST,29000,21.68
Concrete,2020-02-03 23:10,PST,28900,21.66
Concrete,2020-02-03 23:15,PST,28500,21.59
Concrete,2020-02-03 23:20,PST,28800,21.63
Concrete,2020-02-03 23:25,PST,28100,21.51
Concrete,2020-02-03 23:30,PST,28500,21.59
Concrete,2020-02-03 23:35,PST,28500,21.58
Concrete,2020-02-03 23:40,PST,28300,21.55
Concrete,2020-02-03 23:45,PST,28500,21.58
Concrete,2020-02-03 23:50,PST,28500,21.58
Concrete,2020-02-03 23:55,PST,28400,21.57
Concrete,2020-02-04 00:00,PST,28400,21.56
Concrete,2020-02-04 00:05,PST,28900,21.65
Concrete,2020-02-04 00:10,PST,28400,21.57
Concrete,2020-02-04 00:15,PST,28300,21.55
Concrete,2020-02-04 00:20,PST,28400,21.56
Concrete,2020-02-04 00:25,PST,28500,21.59
Concrete,2020-02-04 00:30,PST,28300,21.54
Concrete,2020-02-04 00:35,PST,28400,21.56
Concrete,2020-02-04 00:40,PST,28300,21.54
Concrete,2020-02-04 00:45,PST,28100,21.51
Concrete,2020-02-04 00:50,PST,28000,21.48
Concrete,2020-02-04 00:55,PST,27800,21.46
Concrete,2020-02-04 01:00,PST,28300,21.54
Concrete,2020-02-04 01:05,PST,28100,21.51
Concrete,2020-02-04 01:10,PST,28300,21.54
Concrete,2020-02-04 01:15,PST,28300,21.54
Concrete,2020-02-04 01:20,PST,28100,21.5
Concrete,2020-02-04 01:25,PST,28100,21.51
Concrete,2020-02-04 01:30,PST,27700,21.43
Concrete,2020-02-04 01:35,PST,27700,21.44
Concrete,2020-02-04 01:40,PST,28200,21.52
Concrete,2020-02-04 01:45,PST,27500,21.4
Concrete,2020-02-04 01:50,PST,27600,21.41
Concrete,2020-02-04 01:55,PST,27800,21.46
Concrete,2020-02-04 02:00,PST,28300,21.54
Concrete,2020-02-04 02:05,PST,27500,21.39
Concrete,2020-02-04 02:10,PST,27700,21.43
Concrete,2020-02-04 02:15,PST,27400,21.38
Concrete,2020-02-04 02:20,PST,28200,21.53
Concrete,2020-02-04 02:25,PST,28000,21.48
Concrete,2020-02-04 02:30,PST,27800,21.46
Concrete,2020-02-04 02:35,PST,27700,21.44
Concrete,2020-02-04 02:40,PST,27400,21.37
Concrete,2020-02-04 02:45,PST,27500,21.39
Concrete,2020-02-04 02:50,PST,27300,21.36
Concrete,2020-02-04 02:55,PST,27800,21.46
Concrete,2020-02-04 03:00,PST,27400,21.37
Concrete,2020-02-04 03:05,PST,27500,21.4
Concrete,2020-02-04 03:10,PST,27400,21.37
Concrete,2020-02-04 03:15,PST,27500,21.4
Concrete,2020-02-04 03:20,PST,27500,21.39
Concrete,2020-02-04 03:25,PST,27700,21.43
Concrete,2020-02-04 03:30,PST,27500,21.39
Concrete,2020-02-04 03:35,PST,27300,21.35
Concrete,2020-02-04 03:40,PST,27700,21.43
Concrete,2020-02-04 03:45,PST,27300,21.35
Concrete,2020-02-04 03:50,PST,27400,21.38
Concrete,2020-02-04 03:55,PST,27100,21.31
Concrete,2020-02-04 04:00,PST,27000,21.3
Concrete,2020-02-04 04:05,PST,27300,21.35
Concrete,2020-02-04 04:10,PST,26900,21.28
Concrete,2020-02-04 04:15,PST,27400,21.37
Concrete,2020-02-04 04:20,PST,26600,21.23
Concrete,2020-02-04 04:25,PST,27100,21.32
Concrete,2020-02-04 04:30,PST,26900,21.29
Concrete,2020-02-04 04:35,PST,26700,21.24
Concrete,2020-02-04 04:40,PST,27100,21.32
Concrete,2020-02-04 04:45,PST,26900,21.28
Concrete,2020-02-04 04:50,PST,26900,21.28
Concrete,2020-02-04 04:55,PST,26600,21.23
Concrete,2020-02-04 05:00,PST,26800,21.27
Concrete,2020-02-04 05:05,PST,26700,21.25
Concrete,2020-02-04 05:10,PST,26500,21.21
Concrete,2020-02-04 05:15,PST,26600,21.22
Concrete,2020-02-04 05:20,PST,26700,21.25
Concrete,2020-02-04 05:25,PST,26800,21.26
Concrete,2020-02-04 05:30,PST,26500,21.21
Concrete,2020-02-04 05:35,PST,26500,21.21
Concrete,2020-02-04 05:40,PST,26600,21.23
Concrete,2020-02-04 05:45,PST,26500,21.21
Concrete,2020-02-04 05:50,PST,26700,21.24
Concrete,2020-02-04 05:55,PST,26500,21.21
Concrete,2020-02-04 06:00,PST,26400,21.19
Concrete,2020-02-04 06:05,PST,26600,21.22
Concrete,2020-02-04 06:10,PST,26300,21.16
Concrete,2020-02-04 06:15,PST,26500,21.21
Concrete,2020-02-04 06:20,PST,26400,21.18
Concrete,2020-02-04 06:25,PST,26300,21.17
Concrete,2020-02-04 06:30,PST,26500,21.21
Concrete,2020-02-04 06:35,PST,26200,21.14
Concrete,2020-02-04 06:40,PST,26400,21.19
Concrete,2020-02-04 06:45,PST,26100,21.13
Concrete,2020-02-04 06:50,PST,26100,21.13
Concrete,2020-02-04 06:55,PST,26000,21.11
Concrete,2020-02-04 07:00,PST,26000,21.11
Concrete,2020-02-04 07:05,PST,26000,21.1
Concrete,2020-02-04 07:10,PST,26100,21.12
Concrete,2020-02-04 07:15,PST,26200,21.14
Concrete,2020-02-04 07:20,PST,26300,21.16
Concrete,2020-02-04 07:25,PST,25900,21.09
Concrete,2020-02-04 07:30,PST,25800,21.07
Concrete,2020-02-04 07:35,PST,26500,21.2
Concrete,2020-02-04 07:40,PST,25800,21.08
Concrete,2020-02-04 07:45,PST,26200,21.14
Concrete,2020-02-04 07:50,PST,26100,21.13
Concrete,2020-02-04 07:55,PST,26400,21.18
Concrete,2020-02-04 08:00,PST,25900,21.09
Concrete,2020-02-04 08:05,PST,26200,21.15
Concrete,2020-02-04 08:10,PST,26100,21.13
Concrete,2020-02-04 08:15,PST,26000,21.1
Concrete,2020-02-04 08:20,PST,25600,21.04
Concrete,2020-02-04 08:25,PST,26300,21.16
Concrete,2020-02-04 08:30,PST,26200,21.15
Concrete,2020-02-04 08:35,PST,26000,21.1
Concrete,2020-02-04 08:40,PST,26100,21.12
Concrete,2020-02-04 08:45,PST,26000,21.1
Concrete,2020-02-04 08:50,PST,25800,21.08
Concrete,2020-02-04 08:55,PST,25300,20.98
Concrete,2020-02-04 09:00,PST,25900,21.09
Concrete,2020-02-04 09:05,PST,26000,21.11
Concrete,2020-02-04 09:10,PST,25700,21.06
Concrete,2020-02-04 09:15,PST,25600,21.04
Concrete,2020-02-04 09:20,PST,25800,21.08
Concrete,2020-02-04 09:25,PST,25600,21.04
Concrete,2020-02-04 09:30,PST,25800,21.08
Concrete,2020-02-04 09:35,PST,25800,21.07
Concrete,2020-02-04 09:40,PST,26100,21.12
Concrete,2020-02-04 09:45,PST,25600,21.04
Concrete,2020-02-04 09:50,PST,25400,21.0
Concrete,2020-02-04 09:55,PST,25400,21.0
Concrete,2020-02-04 10:00,PST,25600,21.03
Concrete,2020-02-04 10:05,PST,25500,21.01
Concrete,2020-02-04 10:10,PST,25500,21.01
Concrete,2020-02-04 10:15,PST,25600,21.04
Concrete,2020-02-04 10:20,PST,25800,21.07
Concrete,2020-02-04 10:25,PST,25600,21.04
Concrete,2020-02-04 10:30,PST,25200,20.96
Concrete,2020-02-04 10:35,PST,26000,21.11
Concrete,2020-02-04 10:40,PST,25300,20.98
Concrete,2020-02-04 10:45,PST,25700,21.05
Concrete,2020-02-04 10:50,PST,25500,21.01
Concrete,2020-02-04 10:55,PST,25200,20.95
Concrete,2020-02-04 11:00,PST,25400,21.0
Concrete,2020-02-04 11:05,PST,25100,20.93
Concrete,2020-02-04 11:10,PST,25700,21.05
Concrete,2020-02-04 11:15,PST,25200,20.96
Concrete,2020-02-04 11:20,PST,25400,21.0
Concrete,2020-02-04 11:25,PST,25200,20.95
Concrete,2020-02-04 11:30,PST,25000,20.92
Concrete,2020-02-04 11:35,PST,25300,20.98
Concrete,2020-02-04 11:40,PST,25600,21.03
Concrete,2020-02-04 11:45,PST,25700,21.05
Concrete,2020-02-04 11:50,PST,25300,20.97
Concrete,2020-02-04 11:55,PST,25000,20.92
Concrete,2020-02-04 12:00,PST,25400,20.99
Concrete,2020-02-04 12:05,PST,25300,20.98
Concrete,2020-02-04 12:10,PST,25400,21.0
Concrete,2020-02-04 12:15,PST,25100,20.93
Concrete,2020-02-04 12:20,PST,25100,20.93
Concrete,2020-02-04 12:25,PST,25100,20.93
Concrete,2020-02-04 12:30,PST,25100,20.93
Concrete,2020-02-04 12:35,PST,25000,20.92
Concrete,2020-02-04 12:40,PST,25100,20.94
Concrete,2020-02-04 12:45,PST,25700,21.05
Concrete,2020-02-04 12:50,PST,24900,20.9
Concrete,2020-02-04 12:55,PST,25200,20.96
Concrete,2020-02-04 13:00,PST,24900,20.89
Concrete,2020-02-04 13:05,PST,25000,20.91
Concrete,2020-02-04 13:10,PST,24700,20.86
Concrete,2020-02-04 13:15,PST,24900,20.89
Concrete,2020-02-04 13:20,PST,25200,20.95
Concrete,2020-02-04 13:25,PST,24800,20.88
Concrete,2020-02-04 13:30,PST,25000,20.92
Concrete,2020-02-04 13:35,PST,25200,20.96
Concrete,2020-02-04 13:40,PST,25100,20.94
Concrete,2020-02-04 13:45,PST,25100,20.94
Concrete,2020-02-04 13:50,PST,24700,20.85
Concrete,2020-02-04 13:55,PST,24900,20.89
Concrete,2020-02-04 14:00,PST,25000,20.91
Concrete,2020-02-04 14:05,PST,25100,20.94
Concrete,2020-02-04 14:10,PST,25000,20.92
Concrete,2020-02-04 14:15,PST,25200,20.95
Concrete,2020-02-04 14:20,PST,25200,20.96
Concrete,2020-02-04 14:25,PST,24800,20.87
Concrete,2020-02-04 14:30,PST,25300,20.98
Concrete,2020-02-04 14:35,PST,24900,20.89
Concrete,2020-02-04 14:40,PST,25000,20.92
Concrete,2020-02-04 14:45,PST,25300,20.98
Concrete,2020-02-04 14:50,PST,25300,20.98
Concrete,2020-02-04 14:55,PST,25300,20.98
Concrete,2020-02-04 15:00,PST,25600,21.03
Concrete,2020-02-04 15:05,PST,25200,20.96
Concrete,2020-02-04 15:10,PST,25100,20.94
Concrete,2020-02-04 15:15,PST,25300,20.98
Concrete,2020-02-04 15:20,PST,25200,20.96
Concrete,2020-02-04 15:25,PST,25600,21.04
Concrete,2020-02-04 15:30,PST,25100,20.94
Concrete,2020-02-04 15:35,PST,25100,20.94
Concrete,2020-02-04 15:40,PST,25400,21.0
Concrete,2020-02-04 15:45,PST,25200,20.95
Concrete,2020-02-04 15:50,PST,25400,20.99
Concrete,2020-02-04 15:55,PST,25300,20.97
Concrete,2020-02-04 16:00,PST,25600,21.03
Concrete,2020-02-04 16:05,PST,25400,20.99
Concrete,2020-02-04 16:10,PST,25400,20.99
Concrete,2020-02-04 16:15,PST,25400,20.99
Concrete,2020-02-04 16:20,PST,25300,20.98
Concrete,2020-02-04 16:25,PST,25200,20.96
Concrete,2020-02-04 16:30,PST,25300,20.98
Concrete,2020-02-04 16:35,PST,25300,20.98
Concrete,2020-02-04 16:40,PST,25300,20.98
Concrete,2020-02-04 16:45,PST,25300,20.98
Concrete,2020-02-04 16:50,PST,25100,20.94
Concrete,2020-02-04 16:55,PST,25300,20.97
Concrete,2020-02-04 17:00,PST,25200,20.95
Concrete,2020-02-04 17:05,PST,25000,20.92
Concrete,2020-02-04 17:10,PST,25500,21.01
Concrete,2020-02-04 17:15,PST,25200,20.96
Concrete,2020-02-04 17:20,PST,25200,20.95
Concrete,2020-02-04 17:25,PST,25200,20.95
Concrete,2020-02-04 17:30,PST,25000,20.91
Concrete,2020-02-04 17:35,PST,25100,20.94
Concrete,2020-02-04 17:40,PST,25200,20.95
Concrete,2020-02-04 17:45,PST,25100,20.94
Concrete,2020-02-04 17:50,PST,25000,20.92
Concrete,2020-02-04 17:55,PST,25000,20.91
Concrete,2020-02-04 18:00,PST,24900,20.9
Concrete,2020-02-04 18:05,PST,25000,20.91
Concrete,2020-02-04 18:10,PST,24800,20.87
Concrete,2020-02-04 18:15,PST,25200,20.95
Concrete,2020-02-04 18:20,PST,25400,21.0
Concrete,2020-02-04 18:25,PST,25300,20.97
Concrete,2020-02-04 18:30,PST,25000,20.91
Concrete,2020-02-04 18:35,PST,25000,20.91
Concrete,2020-02-04 18:40,PST,24700,20.86
Concrete,2020-02-04 18:45,PST,24900,20.9
Concrete,2020-02-04 18:50,PST,24800,20.88
Concrete,2020-02-04 18:55,PST,25200,20.95
Concrete,2020-02-04 19:00,PST,25300,20.97
Concrete,2020-02-04 19:05,PST,24800,20.88
Concrete,2020-02-04 19:10,PST,24900,20.89
Concrete,2020-02-04 19:15,PST,25000,20.91
Concrete,2020-02-04 19:20,PST,24900,20.9
Concrete,2020-02-04 19:25,PST,25000,20.92
Concrete,2020-02-04 19:30,PST,25000,20.92
Concrete,2020-02-04 19:35,PST,25000,20.91
Concrete,2020-02-04 19:40,PST,25100,20.93
Concrete,2020-02-04 19:45,PST,24800,20.87
Concrete,2020-02-04 19:50,PST,25100,20.94
Concrete,2020-02-04 19:55,PST,24600,20.84
Concrete,2020-02-04 20:00,PST,25000,20.92
Concrete,2020-02-04 20:05,PST,25000,20.91
Concrete,2020-02-04 20:10,PST,25100,20.93
Concrete,2020-02-04 20:15,PST,25400,20.99
Concrete,2020-02-04 20:20,PST,24800,20.88
Concrete,2020-02-04 20:25,PST,24900,20.9
Concrete,2020-02-04 20:30,PST,25100,20.94
Concrete,2020-02-04 20:35,PST,24900,20.9
Concrete,2020-02-04 20:40,PST,24600,20.83
Concrete,2020-02-04 20:45,PST,24600,20.83
Concrete,2020-02-04 20:50,PST,24800,20.87
Concrete,2020-02-04 20:55,PST,24900,20.89
Concrete,2020-02-04 21:00,PST,24500,20.82
Concrete,2020-02-04 21:05,PST,25000,20.91
Concrete,2020-02-04 21:10,PST,24600,20.84
Concrete,2020-02-04 21:15,PST,24600,20.84
Concrete,2020-02-04 21:20,PST,25000,20.91
Concrete,2020-02-04 21:25,PST,24900,20.89
Concrete,2020-02-04 21:30,PST,24900,20.9
Concrete,2020-02-04 21:35,PST,24900,20.89
Concrete,2020-02-04 21:40,PST,24600,20.83
Concrete,2020-02-04 21:45,PST,24600,20.83
Concrete,2020-02-04 21:50,PST,24500,20.82
Concrete,2020-02-04 21:55,PST,24300,20.78
Concrete,2020-02-04 22:00,PST,24500,20.82
Concrete,2020-02-04 22:05,PST,24800,20.87
Concrete,2020-02-04 22:10,PST,24400,20.79
Concrete,2020-02-04 22:15,PST,24600,20.84
Concrete,2020-02-04 22:20,PST,24400,20.8
Concrete,2020-02-04 22:25,PST,24900,20.89
Concrete,2020-02-04 22:30,PST,24900,20.89
Concrete,2020-02-04 22:35,PST,24300,20.78
Concrete,2020-02-04 22:40,PST,24400,20.8
Concrete,2020-02-04 22:45,PST,24200,20.76
Concrete,2020-02-04 22:50,PST,24700,20.86
Concrete,2020-02-04 22:55,PST,24600,20.83
Concrete,2020-02-04 23:00,PST,24100,20.74
Concrete,2020-02-04 23:05,PST,24500,20.82
Concrete,2020-02-04 23:10,PST,24400,20.79
Concrete,2020-02-04 23:15,PST,24400,20.8
Concrete,2020-02-04 23:20,PST,24600,20.84
Concrete,2020-02-04 23:25,PST,24500,20.82
Concrete,2020-02-04 23:30,PST,24400,20.8
Concrete,2020-02-04 23:35,PST,24200,20.76
Concrete,2020-02-04 23:40,PST,24300,20.77
Concrete,2020-02-04 23:45,PST,24200,20.76
Concrete,2020-02-04 23:50,PST,24400,20.8
Concrete,2020-02-04 23:55,PST,24700,20.86
Concrete,2020-02-05 00:00,PST,24600,20.83
Concrete,2020-02-05 00:05,PST,24400,20.79
Concrete,2020-02-05 00:10,PST,24500,20.81
Concrete,2020-02-05 00:15,PST,24300,20.77
Concrete,2020-02-05 00:20,PST,24100,20.73
Concrete,2020-02-05 00:25,PST,24100,20.73
Concrete,2020-02-05 00:30,PST,23900,20.69
Concrete,2020-02-05 00:35,PST,24200,20.75
Concrete,2020-02-05 00:40,PST,24300,20.77
Concrete,2020-02-05 00:45,PST,24500,20.82
Concrete,2020-02-05 00:50,PST,24400,20.8
Concrete,2020-02-05 00:55,PST,24200,20.76
Concrete,2020-02-05 01:00,PST,24100,20.74
Concrete,2020-02-05 01:05,PST,24000,20.71
Concrete,2020-02-05 01:10,PST,24100,20.74
Concrete,2020-02-05 01:15,PST,24200,20.75
Concrete,2020-02-05 01:20,PST,24000,20.71
Concrete,2020-02-05 01:25,PST,24000,20.72
Concrete,2020-02-05 01:30,PST,24400,20.8
Concrete,2020-02-05 01:35,PST,24100,20.73
Concrete,2020-02-05 01:40,PST,24100,20.73
Concrete,2020-02-05 01:45,PST,23900,20.7
Concrete,2020-02-05 01:50,PST,24200,20.75
Concrete,2020-02-05 01:55,PST,24300,20.77
Concrete,2020-02-05 02:00,PST,23800,20.68
Concrete,2020-02-05 02:05,PST,24000,20.72
Concrete,2020-02-05 02:10,PST,24400,20.79
Concrete,2020-02-05 02:15,PST,24100,20.73
Concrete,2020-02-05 02:20,PST,23800,20.67
Concrete,2020-02-05 02:25,PST,24100,20.73
Concrete,2020-02-05 02:30,PST,23900,20.69
Concrete,2020-02-05 02:35,PST,24300,20.77
Concrete,2020-02-05 02:40,PST,24100,20.74
Concrete,2020-02-05 02:45,PST,24000,20.72
Concrete,2020-02-05 02:50,PST,23900,20.7
Concrete,2020-02-05 02:55,PST,24100,20.73
Concrete,2020-02-05 03:00,PST,24400,20.79
Concrete,2020-02-05 03:05,PST,24100,20.74
Concrete,2020-02-05 03:10,PST,23900,20.7
Concrete,2020-02-05 03:15,PST,23700,20.65
Concrete,2020-02-05 03:20,PST,24100,20.74
Concrete,2020-02-05 03:25,PST,23800,20.67
Concrete,2020-02-05 03:30,PST,23700,20.65
Concrete,2020-02-05 03:35,PST,24200,20.75
Concrete,2020-02-05 03:40,PST,24000,20.71
Concrete,2020-02-05 03:45,PST,24000,20.72
Concrete,2020-02-05 03:50,PST,24100,20.74
Concrete,2020-02-05 03:55,PST,23900,20.69
Concrete,2020-02-05 04:00,PST,23600,20.64
Concrete,2020-02-05 04:05,PST,24300,20.78
Concrete,2020-02-05 04:10,PST,23800,20.68
Concrete,2020-02-05 04:15,PST,23600,20.64
Concrete,2020-02-05 04:20,PST,24000,20.72
Concrete,2020-02-05 04:25,PST,23800,20.67
Concrete,2020-02-05 04:30,PST,24100,20.73
Concrete,2020-02-05 04:35,PST,23700,20.66
Concrete,2020-02-05 04:40,PST,23800,20.67
Concrete,2020-02-05 04:45,PST,24200,20.75
Concrete,2020-02-05 04:50,PST,24000,20.72
Concrete,2020-02-05 04:55,PST,23700,20.65
Concrete,2020-02-05 05:00,PST,23600,20.64
Concrete,2020-02-05 05:05,PST,23800,20.68
Concrete,2020-02-05 05:10,PST,24000,20.71
Concrete,2020-02-05 05:15,PST,23900,20.7
Concrete,2020-02-05 05:20,PST,24000,20.71
Concrete,2020-02-05 05:25,PST,23900,20.7
Concrete,2020-02-05 05:30,PST,24200,20.75
Concrete,2020-02-05 05:35,PST,24100,20.74
Concrete,2020-02-05 05:40,PST,24100,20.74
Concrete,2020-02-05 05:45,PST,23700,20.65
Concrete,2020-02-05 05:50,PST,23900,20.7
Concrete,2020-02-05 05:55,PST,23700,20.66
Concrete,2020-02-05 06:00,PST,23600,20.63
Concrete,2020-02-05 06:05,PST,23900,20.69
Concrete,2020-02-05 06:10,PST,24000,20.71
Concrete,2020-02-05 06:15,PST,23900,20.7
Concrete,2020-02-05 06:20,PST,23600,20.64
Concrete,2020-02-05 06:25,PST,23600,20.63
Concrete,2020-02-05 06:30,PST,23700,20.66
Concrete,2020-02-05 06:35,PST,23700,20.66
Concrete,2020-02-05 06:40,PST,23400,20.59
Concrete,2020-02-05 06:45,PST,23500,20.61
Concrete,2020-02-05 06:50,PST,23600,20.63
Concrete,2020-02-05 06:55,PST,23400,20.59
Concrete,2020-02-05 07:00,PST,23700,20.65
Concrete,2020-02-05 07:05,PST,23600,20.63
Concrete,2020-02-05 07:10,PST,23700,20.65
Concrete,2020-02-05 07:15,PST,23700,20.66
Concrete,2020-02-05 07:20,PST,23400,20.59
Concrete,2020-02-05 07:25,PST,23500,20.61
Concrete,2020-02-05 07:30,PST,23200,20.55
Concrete,2020-02-05 07:35,PST,23300,20.57
Concrete,2020-02-05 07:40,PST,23500,20.61
Concrete,2020-02-05 07:45,PST,23500,20.62
Concrete,2020-02-05 07:50,PST,23800,20.68
Concrete,2020-02-05 07:55,PST,23500,20.61
Concrete,2020-02-05 08:00,PST,23700,20.66
Concrete,2020-02-05 08:05,PST,23500,20.61
Concrete,2020-02-05 08:10,PST,23500,20.61
Concrete,2020-02-05 08:15,PST,23800,20.67
Concrete,2020-02-05 08:20,PST,23400,20.59
Concrete,2020-02-05 08:25,PST,23600,20.64
Concrete,2020-02-05 08:30,PST,23900,20.7
Concrete,2020-02-05 08:35,PST,23600,20.64
Concrete,2020-02-05 08:40,PST,23700,20.66
Concrete,2020-02-05 08:45,PST,23500,20.61
Concrete,2020-02-05 08:50,PST,23300,20.58
Concrete,2020-02-05 08:55,PST,23400,20.6
Concrete,2020-02-05 09:00,PST,23400,20.59
Concrete,2020-02-05 09:05,PST,23500,20.61
Concrete,2020-02-05 09:10,PST,23700,20.66
Concrete,2020-02-05 09:15,PST,23600,20.63
Concrete,2020-02-05 09:20,PST,23600,20.63
Concrete,2020-02-05 09:25,PST,23600,20.63
Concrete,2020-02-05 09:30,PST,23400,20.59
Concrete,2020-02-05 09:35,PST,23300,20.57
Concrete,2020-02-05 09:40,PST,23400,20.6
Concrete,2020-02-05 09:45,PST,24000,20.72
Concrete,2020-02-05 09:50,PST,23600,20.63
Concrete,2020-02-05 09:55,PST,23400,20.6
Concrete,2020-02-05 10:00,PST,23600,20.63
Concrete,2020-02-05 10:05,PST,23500,20.62
Concrete,2020-02-05 10:10,PST,23600,20.63
Concrete,2020-02-05 10:15,PST,23600,20.64
Concrete,2020-02-05 10:20,PST,23100,20.54
Concrete,2020-02-05 10:25,PST,23400,20.6
Concrete,2020-02-05 10:30,PST,23300,20.57
Concrete,2020-02-05 10:35,PST,23700,20.66
Concrete,2020-02-05 10:40,PST,23300,20.58
Concrete,2020-02-05 10:45,PST,23900,20.69
Concrete,2020-02-05 10:50,PST,23500,20.62
Concrete,2020-02-05 10:55,PST,23700,20.66
Concrete,2020-02-05 11:00,PST,23000,20.51
Concrete,2020-02-05 11:05,PST,23300,20.57
Concrete,2020-02-05 11:10,PST,23700,20.65
Concrete,2020-02-05 11:15,PST,23400,20.6
Concrete,2020-02-05 11:20,PST,23500,20.61
Concrete,2020-02-05 11:25,PST,23600,20.64
Concrete,2020-02-05 11:30,PST,23600,20.64
Concrete,2020-02-05 11:35,PST,23200,20.56
Concrete,2020-02-05 11:40,PST,23100,20.54
Concrete,2020-02-05 11:45,PST,23800,20.67
Concrete,2020-02-05 11:50,PST,23200,20.55
Concrete,2020-02-05 11:55,PST,23400,20.59
Concrete,2020-02-05 12:00,PST,23400,20.6
Concrete,2020-02-05 12:05,PST,23300,20.58
Concrete,2020-02-05 12:10,PST,23200,20.55
Concrete,2020-02-05 12:15,PST,23400,20.6
Concrete,2020-02-05 12:20,PST,23400,20.6
Concrete,2020-02-05 12:25,PST,23300,20.57
Concrete,2020-02-05 12:30,PST,23300,20.57
Concrete,2020-02-05 12:35,PST,23600,20.63
Concrete,2020-02-05 12:40,PST,23500,20.62
Concrete,2020-02-05 12:45,PST,23400,20.59
Concrete,2020-02-05 12:50,PST,24000,20.71
Concrete,2020-02-05 12:55,PST,23700,20.65
Concrete,2020-02-05 13:00,PST,23500,20.62
Concrete,2020-02-05 13:05,PST,23400,20.59
Concrete,2020-02-05 13:10,PST,23500,20.62
Concrete,2020-02-05 13:15,PST,23500,20.62
Concrete,2020-02-05 13:20,PST,23600,20.64
Concrete,2020-02-05 13:25,PST,23400,20.59
Concrete,2020-02-05 13:30,PST,23300,20.58
Concrete,2020-02-05 13:35,PST,23100,20.54
Concrete,2020-02-05 13:40,PST,23500,20.62
Concrete,2020-02-05 13:45,PST,23300,20.58
Concrete,2020-02-05 13:50,PST,23300,20.57
Concrete,2020-02-05 13:55,PST,23600,20.63
Concrete,2020-02-05 14:00,PST,23300,20.58
Concrete,2020-02-05 14:05,PST,23600,20.63
Concrete,2020-02-05 14:10,PST,23500,20.61
Concrete,2020-02-05 14:15,PST,23900,20.7
Concrete,2020-02-05 14:20,PST,23500,20.61
Concrete,2020-02-05 14:25,PST,23500,20.62
Concrete,2020-02-05 14:30,PST,23600,20.63
Concrete,2020-02-05 14:35,PST,23300,20.58
Concrete,2020-02-05 14:40,PST,23200,20.56
Concrete,2020-02-05 14:45,PST,23300,20.58
Concrete,2020-02-05 14:50,PST,23200,20.56
Concrete,2020-02-05 14:55,PST,23500,20.61
Concrete,2020-02-05 15:00,PST,23200,20.56
Concrete,2020-02-05 15:05,PST,22900,20.49
Concrete,2020-02-05 15:10,PST,23200,20.55
Concrete,2020-02-05 15:15,PST,23300,20.57
Concrete,2020-02-05 15:20,PST,23100,20.53
Concrete,2020-02-05 15:25,PST,23700,20.66
Concrete,2020-02-05 15:30,PST,23200,20.55
Concrete,2020-02-05 15:35,PST,23700,20.66
Concrete,2020-02-05 15:40,PST,23600,20.63
Concrete,2020-02-05 15:45,PST,23400,20.59
Concrete,2020-02-05 15:50,PST,23100,20.53
Concrete,2020-02-05 15:55,PST,23300,20.57
Concrete,2020-02-05 16:00,PST,23500,20.61
Concrete,2020-02-05 16:05,PST,23100,20.54
Concrete,2020-02-05 16:10,PST,23100,20.54
Concrete,2020-02-05 16:15,PST,23600,20.63
Concrete,2020-02-05 16:20,PST,23400,20.59
Concrete,2020-02-05 16:25,PST,23500,20.61
Concrete,2020-02-05 16:30,PST,23400,20.6
Concrete,2020-02-05 16:35,PST,23200,20.56
Concrete,2020-02-05 16:40,PST,23400,20.59
Concrete,2020-02-05 16:45,PST,23200,20.56
Concrete,2020-02-05 16:50,PST,23500,20.61
Concrete,2020-02-05 16:55,PST,23700,20.66
Concrete,2020-02-05 17:00,PST,23200,20.55
Concrete,2020-02-05 17:05,PST,23000,20.52
Concrete,2020-02-05 17:10,PST,23700,20.66
Concrete,2020-02-05 17:15,PST,23600,20.63
Concrete,2020-02-05 17:20,PST,23500,20.62
Concrete,2020-02-05 17:25,PST,23400,20.59
Concrete,2020-02-05 17:30,PST,23400,20.59
Concrete,2020-02-05 17:35,PST,23300,20.58
Concrete,2020-02-05 17:40,PST,23600,20.64
Concrete,2020-02-05 17:45,PST,23300,20.58
Concrete,2020-02-05 17:50,PST,23400,20.6
Concrete,2020-02-05 17:55,PST,23300,20.57
Concrete,2020-02-05 18:00,PST,23100,20.54
Concrete,2020-02-05 18:05,PST,23200,20.55
Concrete,2020-02-05 18:10,PST,23300,20.58
Concrete,2020-02-05 18:15,PST,23400,20.6
Concrete,2020-02-05 18:20,PST,23500,20.62
Concrete,2020-02-05 18:25,PST,23200,20.55
Concrete,2020-02-05 18:30,PST,23400,20.59
